GENDER,AGE,INCOME_LEVEL,TRAVEL_DAYS,COMPANION_CNT,VISITED_POI_CNT,AVG_STAY_TIME,MAIN_TRANSPORT,ADV_CONSUME_KRW,PREF_NATURE,PREF_ACTIVITY,PREF_GOURMET,PREF_REST,TOTAL_EXPENDITURE
0,35,2,1,2,1,73.0,1,31600.0,5,1,5,2,441900.0
0,30,1,1,2,2,113.8,2,9700.0,5,5,4,5,273200.0
0,34,2,1,2,4,69.6,0,2900.0,4,3,1,2,237200.0
0,56,5,2,2,6,95.7,0,173200.0,4,4,1,4,1140500.0
0,35,2,3,1,6,93.8,0,213900.0,1,1,1,3,667000.0
0,48,4,2,1,4,129.5,0,88700.0,1,3,1,5,561300.0
1,37,4,3,1,9,112.6,0,20300.0,2,2,2,1,937600.0
1,23,2,1,2,2,68.1,2,6700.0,1,5,1,4,499200.0
1,24,1,1,3,3,111.0,2,16100.0,1,5,5,2,566600.0
0,36,3,2,1,2,77.2,2,305800.0,3,1,4,4,615400.0
1,27,1,1,1,5,61.6,0,6400.0,3,3,4,1,341100.0
0,24,1,2,3,2,109.3,0,13300.0,4,4,5,2,517400.0
0,38,1,2,1,6,96.8,1,173300.0,5,4,1,5,554900.0
1,23,1,4,0,12,48.1,0,29300.0,2,4,4,2,469300.0
0,23,3,1,2,2,72.0,0,8400.0,1,4,2,2,175200.0
0,37,2,2,5,4,116.1,1,93100.0,3,1,4,1,2061700.0
1,20,1,2,2,6,103.6,0,111200.0,5,1,5,2,719400.0
1,57,6,1,2,4,105.1,0,13400.0,1,5,4,4,616100.0
1,54,3,2,1,6,154.6,0,108600.0,5,3,5,3,714400.0
1,40,4,1,3,1,124.9,2,9400.0,3,2,1,1,320900.0
1,23,1,1,1,2,85.9,0,10500.0,4,1,4,1,598500.0
0,41,2,1,3,1,75.9,0,8500.0,1,4,5,1,199800.0
0,43,5,1,1,1,66.2,2,4600.0,1,2,2,4,251700.0
0,47,2,2,0,6,73.9,0,25900.0,2,5,2,4,359000.0
1,24,1,1,1,2,34.0,0,8900.0,1,4,3,4,145600.0
0,40,3,1,1,2,47.4,0,3500.0,3,3,4,4,228400.0
1,46,2,1,2,3,113.0,0,35100.0,5,2,1,2,307900.0
1,30,1,1,4,2,143.7,0,32500.0,5,5,3,1,401700.0
1,48,2,1,2,3,91.9,2,21400.0,4,1,4,1,462900.0
0,32,1,1,3,3,65.4,0,7700.0,4,3,2,5,205000.0
1,32,3,2,1,4,20.0,1,8600.0,3,4,1,3,588000.0
1,25,1,2,2,8,149.6,0,13200.0,5,2,2,2,517100.0
1,45,3,2,2,4,43.2,0,51600.0,4,5,4,3,727700.0
0,25,1,2,2,6,38.5,0,20200.0,4,2,1,2,600500.0
1,30,4,1,1,2,79.6,0,2000.0,2,3,1,2,215500.0
0,24,3,2,1,4,88.5,0,161000.0,2,1,3,2,616400.0
0,35,3,2,2,4,90.4,0,112700.0,3,1,1,1,933900.0
0,27,2,1,1,3,60.1,0,1300.0,3,3,4,3,269900.0
1,40,3,2,2,6,104.5,1,51700.0,3,4,5,3,992300.0
1,44,3,1,4,3,71.7,0,10700.0,3,2,5,4,321300.0
0,22,1,1,1,2,72.6,0,17400.0,5,4,1,3,91200.0
0,21,1,2,2,6,80.2,1,183800.0,1,5,5,4,758500.0
1,27,1,1,2,1,66.3,0,30900.0,3,4,4,5,123500.0
0,56,4,1,2,4,46.1,2,600.0,2,3,3,4,867200.0
0,36,4,1,1,4,48.4,0,29200.0,1,1,2,2,336600.0
0,34,3,1,3,2,51.3,2,400.0,1,3,2,1,472300.0
1,28,1,1,1,1,106.0,0,2500.0,5,3,4,2,92400.0
0,44,4,2,0,6,104.0,2,33300.0,4,2,3,5,455200.0
0,51,4,2,2,6,80.6,0,43100.0,1,3,4,1,1379000.0
0,42,2,2,2,4,82.3,1,106200.0,5,5,1,5,1125500.0
1,33,2,1,2,4,130.9,2,1800.0,5,2,3,2,464000.0
1,24,1,4,0,16,108.0,0,78500.0,5,2,5,1,590700.0
1,22,1,2,0,4,144.8,2,85600.0,3,4,1,5,316200.0
0,26,2,1,3,4,69.8,0,2600.0,4,3,5,4,371000.0
1,24,1,2,0,6,49.2,0,37800.0,3,4,1,3,203500.0
0,24,1,2,2,2,124.9,0,129900.0,2,4,1,2,569600.0
1,25,1,2,2,8,89.3,0,92500.0,4,2,1,4,886300.0
1,36,2,1,2,1,61.9,0,2000.0,3,4,1,5,139300.0
1,57,5,2,0,10,107.1,3,4000.0,4,4,3,5,557000.0
1,38,2,2,2,2,65.3,1,2400.0,2,2,3,1,572900.0
1,43,5,2,3,8,114.1,1,8400.0,3,2,1,4,1698800.0
0,44,5,2,1,4,107.0,0,52200.0,4,1,4,5,676200.0
1,24,1,2,1,2,82.1,0,46100.0,2,3,1,1,324500.0
0,47,3,2,1,10,31.0,0,171600.0,5,1,1,3,799600.0
1,28,2,1,0,3,57.7,0,44400.0,4,2,4,3,140700.0
0,46,5,2,3,4,143.1,0,20900.0,2,5,4,1,1265600.0
0,34,2,1,3,2,151.1,1,21000.0,5,4,1,4,394800.0
1,62,6,2,5,14,180.8,1,113600.0,2,4,2,1,5482200.0
0,20,2,2,1,8,104.0,0,36900.0,1,2,2,1,792400.0
1,28,1,1,2,2,51.8,0,12700.0,2,4,4,4,239100.0
1,54,4,2,1,1,136.9,0,50000.0,3,1,1,3,372900.0
0,28,2,1,2,2,80.8,0,26700.0,3,4,5,5,274100.0
0,43,4,1,1,1,66.1,0,20500.0,3,5,5,3,158600.0
1,44,2,1,3,2,101.7,0,4900.0,3,3,1,4,328400.0
0,43,3,1,2,3,156.4,0,300.0,1,1,1,2,283100.0
1,61,4,1,3,3,86.3,2,4100.0,1,3,1,4,838200.0
1,60,5,1,3,3,90.6,0,12600.0,1,3,5,3,642900.0
1,27,3,2,3,8,36.4,1,208300.0,5,5,5,3,1185900.0
1,43,2,2,0,2,93.8,0,117200.0,4,5,4,4,331400.0
1,44,3,2,2,8,113.3,0,41200.0,3,5,3,4,1087400.0
1,45,3,1,1,4,86.9,1,2800.0,4,5,4,4,537000.0
0,27,1,3,1,6,89.5,0,67300.0,3,1,4,3,719700.0
0,47,3,2,0,8,97.9,0,7300.0,3,5,2,1,288100.0
1,66,5,1,2,6,53.3,0,9800.0,3,1,4,2,576100.0
1,53,4,2,1,12,20.0,1,43900.0,1,4,4,1,1034400.0
1,35,2,1,1,2,86.4,0,1700.0,5,3,4,3,162800.0
1,23,1,2,2,4,82.1,0,205300.0,3,4,4,1,521300.0
1,36,2,2,3,1,110.0,0,52300.0,3,4,3,4,354100.0
1,40,5,1,2,3,173.9,0,7300.0,3,2,2,5,420200.0
1,44,3,3,1,3,135.4,1,51100.0,2,4,5,4,950600.0
0,33,1,1,1,5,20.0,1,16600.0,3,4,1,2,375000.0
1,26,2,1,1,5,178.2,0,16400.0,1,2,5,4,318500.0
0,38,2,3,1,9,113.2,0,3000.0,1,4,2,5,902000.0
1,34,3,3,0,6,80.7,2,37700.0,4,2,4,3,475700.0
1,53,4,2,4,6,141.7,0,153700.0,1,1,5,1,1898500.0
1,48,3,2,1,8,20.0,1,284700.0,4,3,4,4,1299900.0
0,24,2,1,0,2,70.9,0,12200.0,5,5,3,1,116400.0
0,38,4,2,1,6,96.9,0,122700.0,2,4,3,2,768600.0
1,27,1,1,1,2,92.4,2,15900.0,1,1,2,1,254400.0
0,63,5,1,1,2,143.0,0,4400.0,3,3,5,2,183200.0
1,36,2,2,0,2,131.3,1,19500.0,5,1,3,2,173800.0
0,34,4,1,4,1,113.9,1,6900.0,3,2,2,4,417000.0
0,33,4,1,1,5,80.3,0,4200.0,4,1,2,5,382600.0
0,44,2,1,0,2,123.6,1,17200.0,4,4,2,1,109900.0
1,44,2,1,0,5,69.1,0,13900.0,2,4,5,2,253000.0
1,48,3,1,1,2,117.0,1,3700.0,5,5,5,2,263700.0
0,28,1,1,0,1,64.5,3,32300.0,4,5,2,2,112500.0
0,25,1,1,0,5,100.3,2,9300.0,3,4,1,3,146500.0
0,23,1,2,1,8,39.0,1,84400.0,1,1,5,1,420700.0
0,41,3,2,1,6,126.2,0,108000.0,1,4,5,1,3495200.0
1,22,3,1,0,1,74.4,1,11600.0,5,1,1,2,109400.0
1,31,4,2,1,12,42.1,1,232200.0,5,4,5,1,924300.0
0,54,4,1,1,2,56.3,0,28600.0,4,3,5,1,194900.0
0,55,4,1,0,3,79.3,0,10200.0,1,1,3,3,207500.0
1,34,3,1,1,1,58.1,0,37000.0,2,2,1,2,110500.0
1,31,1,2,0,6,115.2,0,23300.0,2,2,3,1,311200.0
1,24,2,2,0,8,80.3,2,328400.0,2,5,1,5,745000.0
0,48,3,2,1,8,122.7,0,28400.0,2,3,1,2,958000.0
1,43,3,1,1,4,80.1,0,5200.0,4,2,1,1,369900.0
0,21,1,1,0,1,115.1,0,2200.0,3,4,5,3,52800.0
1,32,1,2,1,8,90.3,2,64500.0,2,2,2,5,543400.0
1,42,4,1,3,5,80.9,2,48800.0,4,4,4,4,1153100.0
0,58,4,2,2,6,53.6,0,184200.0,2,3,2,4,941400.0
0,23,1,2,2,4,92.4,1,20900.0,2,5,5,5,653800.0
0,30,1,2,3,6,115.7,0,21000.0,3,2,5,4,726100.0
0,20,2,3,4,15,65.9,0,2800.0,2,5,4,5,2126800.0
0,26,1,3,2,1,89.6,1,16900.0,4,3,5,1,565200.0
0,56,4,2,1,8,70.7,0,32600.0,4,1,1,4,719000.0
1,41,3,2,1,2,157.8,0,27700.0,1,3,3,4,355500.0
1,48,3,1,0,6,100.9,0,25900.0,5,3,3,5,213300.0
0,28,1,3,2,9,93.1,0,2500.0,2,3,1,1,999300.0
1,54,5,1,5,4,73.0,0,81300.0,2,1,2,1,1403500.0
0,32,1,1,1,1,120.9,0,2800.0,4,1,3,2,96200.0
1,32,1,1,2,4,90.0,0,7600.0,2,3,1,2,365700.0
0,32,3,1,1,6,87.7,0,24900.0,4,1,2,1,338400.0
1,25,1,2,1,4,87.4,0,21800.0,1,4,3,5,308300.0
1,43,3,2,1,12,51.3,0,48500.0,2,3,1,3,1163600.0
1,37,2,1,1,4,142.4,2,8400.0,1,2,3,3,502500.0
1,24,1,1,1,4,122.2,0,7300.0,1,4,3,2,147000.0
0,20,2,3,2,9,90.3,3,273100.0,5,3,3,4,1939100.0
1,28,1,2,3,6,86.4,0,2500.0,4,2,4,3,577700.0
0,20,1,2,3,4,59.1,1,11100.0,1,2,2,4,874800.0
0,35,3,1,1,3,38.3,0,32800.0,4,5,3,4,300100.0
0,50,4,2,3,6,59.2,1,35600.0,5,5,1,1,1236800.0
1,22,1,2,1,6,130.0,0,2500.0,4,2,4,3,500400.0
0,24,1,1,1,2,76.5,0,4900.0,5,3,5,3,155800.0
1,36,2,1,2,2,127.9,0,1500.0,2,3,5,4,151900.0
1,47,5,1,1,5,88.9,0,31200.0,5,3,2,4,494900.0
1,28,2,1,0,1,59.6,1,5200.0,5,3,1,1,112000.0
1,35,2,4,1,8,64.3,2,85900.0,5,2,4,5,1233000.0
1,38,1,1,2,6,98.6,0,5900.0,3,1,1,3,494500.0
0,27,1,1,1,4,33.3,2,3400.0,1,1,4,3,456800.0
0,28,1,1,1,1,63.2,0,8600.0,4,3,4,1,85300.0
0,43,2,1,2,3,74.1,1,8400.0,4,5,5,1,517000.0
0,38,2,2,2,6,118.7,2,97100.0,3,2,2,5,823200.0
0,36,3,1,3,2,99.9,0,37200.0,2,1,2,4,320100.0
0,44,4,2,1,2,96.6,0,44600.0,1,2,1,3,367700.0
1,44,3,1,0,4,106.2,0,500.0,1,5,4,4,166500.0
1,20,1,2,1,10,126.2,0,16600.0,1,2,4,3,675100.0
0,31,2,2,1,4,91.8,1,6600.0,1,5,3,1,382400.0
1,22,2,3,2,3,53.8,1,11600.0,3,5,2,1,872900.0
0,27,2,2,0,8,96.6,2,115700.0,4,4,4,1,561400.0
1,45,5,2,1,6,60.6,0,73400.0,2,5,1,5,1662200.0
1,54,4,1,2,5,20.0,0,3200.0,2,4,5,3,704700.0
1,60,6,2,2,4,96.6,0,75600.0,2,5,5,1,864200.0
0,38,1,2,2,2,108.1,2,74000.0,3,5,2,5,565900.0
1,22,1,2,2,4,102.1,0,365100.0,3,2,2,4,904300.0
1,22,1,1,2,1,107.7,3,2700.0,5,4,3,5,249100.0
1,41,3,1,2,7,129.0,0,13800.0,3,1,2,5,745900.0
1,33,2,2,1,4,56.1,0,35500.0,1,1,4,2,493300.0
1,31,2,1,5,6,76.4,0,19500.0,4,2,4,4,1187500.0
0,48,2,1,1,3,45.0,2,16400.0,2,1,4,2,277800.0
0,46,2,1,1,1,105.7,0,23400.0,3,1,4,3,149200.0
0,47,2,2,1,8,133.0,1,113800.0,4,5,3,5,605600.0
1,22,1,4,2,20,70.9,0,102700.0,1,3,2,5,7945800.0
1,45,2,2,3,1,115.3,0,21900.0,3,3,2,5,572700.0
0,55,4,1,0,5,63.1,0,2300.0,3,1,2,5,238500.0
1,20,1,1,0,3,112.6,1,36700.0,4,2,3,2,117400.0
1,45,5,1,3,5,20.0,0,3800.0,1,2,3,3,498100.0
1,22,1,2,3,6,143.3,1,1600.0,3,4,4,2,1024200.0
1,52,3,2,1,4,51.8,0,3300.0,4,2,3,5,507300.0
1,22,1,1,1,3,95.9,0,15500.0,1,2,3,3,701100.0
0,37,3,2,2,4,139.2,0,19600.0,3,5,1,4,580100.0
1,24,2,2,1,10,49.1,0,9300.0,3,5,4,2,758800.0
0,43,3,1,3,3,151.6,1,8200.0,2,1,4,1,683800.0
1,28,1,1,0,4,163.6,1,37300.0,5,2,1,4,211300.0
0,28,2,4,0,8,114.1,0,67200.0,1,3,2,4,667700.0
1,30,3,1,1,1,90.6,2,800.0,4,2,1,5,291500.0
1,51,5,2,1,10,83.5,0,10700.0,2,2,1,5,858900.0
0,27,2,1,0,4,110.1,2,6000.0,3,1,1,4,211700.0
1,24,2,2,0,10,116.1,0,51200.0,4,3,3,2,354200.0
1,46,3,2,2,10,20.0,0,42600.0,2,1,1,3,1052200.0
1,30,2,2,0,6,80.0,0,44200.0,2,2,5,2,230900.0
1,54,4,2,3,10,69.5,0,48500.0,5,3,1,2,1387200.0
1,22,2,3,1,6,64.5,3,179600.0,2,2,2,4,758200.0
0,41,2,2,2,2,65.2,0,3300.0,1,1,2,2,323400.0
0,21,3,1,1,3,44.7,0,21900.0,5,1,2,3,301100.0
0,28,1,1,1,6,144.2,0,24700.0,5,5,1,4,303400.0
1,43,3,2,1,8,69.4,0,28100.0,3,3,4,2,465900.0
0,33,3,2,1,2,84.9,0,5600.0,3,5,2,5,411600.0
1,46,3,1,2,6,79.1,0,51300.0,1,3,1,2,480800.0
1,21,1,1,2,3,70.8,0,9600.0,4,4,2,4,878600.0
1,32,1,2,2,4,104.6,0,6200.0,1,3,3,4,467900.0
1,32,2,1,1,1,79.1,0,10900.0,5,2,3,5,112600.0
1,65,5,2,3,8,111.2,0,28000.0,3,3,1,4,1819900.0
0,22,1,2,1,2,145.0,1,6600.0,1,5,2,1,452600.0
1,24,1,2,5,8,51.5,1,86200.0,3,1,2,4,2215700.0
1,33,4,1,2,2,101.3,1,17800.0,1,1,5,2,297100.0
1,32,4,1,0,6,100.3,2,3600.0,1,3,2,3,314000.0
1,27,1,1,1,2,48.9,2,13300.0,2,4,4,2,175800.0
0,52,5,1,1,2,112.6,0,5700.0,1,1,3,4,258000.0
0,25,1,2,2,12,80.8,0,18300.0,3,1,2,1,1258000.0
1,56,3,2,1,10,145.3,2,63900.0,1,1,4,2,1275400.0
1,26,1,1,2,1,125.0,0,26300.0,4,4,1,3,99600.0
1,41,5,1,1,4,90.0,0,3300.0,2,5,3,2,307900.0
1,52,6,1,0,1,82.4,0,500.0,1,3,1,5,70400.0
0,23,1,4,0,16,150.6,3,141400.0,4,4,2,1,727200.0
1,66,5,2,1,6,69.7,1,26800.0,3,3,1,4,941900.0
1,31,2,2,2,6,99.3,0,27500.0,4,2,3,2,667100.0
1,52,4,2,1,6,87.7,2,114900.0,2,3,1,2,744900.0
1,46,3,2,1,2,131.8,3,78400.0,3,1,1,2,513100.0
1,26,1,2,0,6,134.5,0,73100.0,1,4,1,2,364900.0
0,22,2,1,0,2,109.0,2,12500.0,1,4,4,3,147900.0
1,20,1,2,2,6,71.5,2,107500.0,4,5,4,5,1153400.0
1,22,3,1,1,3,84.5,0,11500.0,1,2,2,5,688600.0
1,24,2,2,2,2,46.9,1,35500.0,3,5,1,1,709100.0
1,26,1,1,2,3,98.7,0,2500.0,3,5,4,1,205400.0
0,33,3,2,3,8,61.8,1,30100.0,1,2,3,3,1528900.0
0,40,4,1,0,3,168.4,2,2700.0,4,1,3,5,218600.0
0,25,1,3,1,12,70.8,0,37600.0,1,4,1,1,926900.0
1,21,1,1,2,4,125.9,0,40400.0,5,3,2,4,285100.0
0,42,5,2,2,4,143.5,2,2500.0,1,2,4,5,814800.0
0,23,1,2,2,4,119.0,3,37100.0,2,5,4,2,650500.0
1,25,1,1,1,1,72.3,0,4900.0,1,3,4,5,112600.0
0,25,1,2,0,4,69.8,2,40700.0,5,2,2,4,210100.0
1,56,5,3,1,12,193.0,0,112800.0,2,2,5,2,1524800.0
1,44,4,1,2,3,159.1,0,31900.0,4,1,4,5,327300.0
1,36,4,3,1,6,100.6,1,129300.0,2,1,1,2,1291800.0
0,41,3,2,0,12,78.2,1,31000.0,3,4,4,2,506800.0
0,30,1,2,2,2,59.5,1,71200.0,5,4,4,3,639400.0
1,47,3,1,1,2,68.3,0,34100.0,3,3,5,4,238000.0
1,40,4,2,0,12,114.9,0,13400.0,3,4,1,3,455100.0
1,31,1,2,0,2,171.0,2,85900.0,2,2,1,5,208900.0
0,25,1,1,1,2,85.8,0,36600.0,2,2,1,2,229900.0
1,20,1,2,1,10,131.9,0,207500.0,3,2,4,5,909900.0
1,32,2,1,1,3,121.4,1,9800.0,4,2,4,5,339100.0
1,56,5,1,0,7,79.8,0,9200.0,1,1,3,3,1268600.0
1,37,3,2,0,4,125.0,0,43500.0,1,2,5,5,359700.0
1,43,5,2,1,4,126.1,0,49900.0,5,2,1,4,653000.0
1,62,4,2,2,2,122.1,2,5300.0,2,2,1,2,717500.0
0,20,3,1,0,1,75.6,3,6900.0,1,5,3,1,107200.0
1,48,4,1,1,2,115.1,0,5600.0,4,3,4,4,194100.0
0,45,3,1,0,2,131.6,0,22800.0,5,3,3,1,149300.0
0,65,7,2,1,8,123.5,0,48000.0,2,2,3,1,723000.0
0,68,5,2,0,2,127.7,1,74200.0,1,2,4,3,308600.0
0,40,4,2,0,12,82.9,0,126400.0,3,3,2,1,455200.0
0,25,2,1,2,3,127.5,1,42100.0,4,4,5,2,605500.0
0,44,4,3,1,18,135.2,0,15900.0,4,5,2,3,1564800.0
1,25,1,2,2,10,74.0,0,24300.0,2,5,2,4,909500.0
1,47,2,2,0,2,41.6,2,112700.0,4,4,5,4,257800.0
0,54,4,1,0,3,147.2,0,16200.0,2,2,2,4,220600.0
1,31,2,2,1,10,73.8,1,59200.0,4,3,4,5,535200.0
1,41,4,1,2,1,64.0,0,34600.0,1,5,2,3,440900.0
0,34,3,1,1,4,97.4,0,17200.0,2,4,2,3,315200.0
0,32,4,1,1,3,80.6,0,21500.0,4,4,2,3,389200.0
1,22,1,1,1,1,22.6,0,3700.0,1,1,4,2,80200.0
1,47,4,1,0,2,121.2,0,36600.0,1,4,3,3,156000.0
1,56,6,1,3,3,120.3,1,8900.0,1,1,1,2,530400.0
0,50,5,1,1,2,53.9,0,2600.0,2,1,5,4,212800.0
0,24,1,2,2,6,89.1,2,19800.0,2,5,5,5,1101600.0
0,58,3,1,2,3,54.4,0,6600.0,4,2,4,1,289200.0
0,43,2,2,1,6,59.9,0,46400.0,3,2,1,5,648000.0
0,20,1,1,0,3,68.9,0,4400.0,3,4,2,5,150800.0
0,27,1,3,1,6,108.5,2,66600.0,5,3,5,5,857700.0
1,24,3,3,0,3,160.4,0,58100.0,3,3,2,1,461000.0
1,51,4,1,1,1,75.5,0,13500.0,3,1,4,2,615200.0
0,40,3,2,1,8,119.4,0,82600.0,4,4,4,4,941000.0
1,42,3,1,2,2,117.9,0,8900.0,2,4,4,1,200600.0
0,28,2,3,2,3,20.0,0,13700.0,3,2,3,4,706300.0
1,40,5,2,2,4,41.5,0,49200.0,5,3,4,2,769200.0
0,23,2,1,0,4,161.6,0,6600.0,4,5,2,4,614200.0
1,37,2,1,1,1,72.3,0,15900.0,1,4,3,2,90500.0
1,37,2,1,0,4,105.9,1,6500.0,1,4,2,1,187900.0
1,27,2,1,2,3,101.8,1,15400.0,5,2,4,1,560000.0
0,47,3,2,4,6,20.0,1,7500.0,2,5,3,4,1248300.0
1,23,1,2,1,4,66.1,0,115100.0,1,5,1,4,581600.0
0,47,3,1,0,1,115.4,0,1200.0,2,5,4,5,114800.0
1,38,1,1,1,3,57.2,1,10600.0,3,5,3,5,462000.0
1,36,3,1,3,1,76.8,0,5100.0,3,3,3,4,118000.0
1,21,1,1,1,2,47.9,0,13800.0,3,1,3,5,168500.0
1,28,1,2,0,8,60.6,2,76900.0,1,5,5,4,1418200.0
1,57,4,1,4,1,71.6,3,5500.0,1,1,3,3,435300.0
0,24,1,2,2,1,24.9,2,66200.0,2,1,1,5,589300.0
1,42,3,1,0,1,131.0,3,3000.0,2,2,4,4,85900.0
0,66,6,1,3,4,41.4,2,22900.0,5,5,4,3,1033300.0
1,21,1,2,1,2,84.0,1,23500.0,3,3,4,5,345300.0
1,22,1,1,1,3,63.9,0,22300.0,4,2,3,1,217600.0
1,48,3,1,1,4,127.7,2,10000.0,4,2,4,4,326500.0
1,63,5,2,2,2,46.9,2,41400.0,3,1,1,1,895100.0
1,53,4,2,2,6,62.6,0,21200.0,5,4,5,5,926600.0
0,32,1,1,0,2,43.2,0,33500.0,2,3,1,3,104800.0
1,44,4,2,4,6,20.0,0,3400.0,1,5,5,4,1588700.0
0,22,2,2,0,4,107.8,2,95700.0,5,5,4,3,238600.0
1,68,4,1,2,2,91.1,0,18200.0,5,3,2,1,223400.0
0,62,4,2,1,4,97.7,0,17500.0,3,5,5,4,488500.0
0,21,3,1,0,2,118.4,0,6000.0,2,4,1,1,143000.0
1,24,2,1,0,4,93.8,3,12200.0,4,4,1,1,151800.0
0,25,1,2,3,6,74.5,0,49100.0,4,5,2,3,945600.0
1,20,2,2,1,4,99.1,0,2800.0,4,2,5,5,2177900.0
0,45,4,3,2,9,72.3,0,132900.0,5,5,5,1,1339400.0
0,32,3,1,1,4,128.9,0,20900.0,1,5,1,1,409800.0
1,23,1,1,2,4,77.3,0,9200.0,2,3,5,2,303500.0
0,35,2,2,1,6,85.8,0,61800.0,1,4,2,3,546400.0
0,67,4,1,1,5,112.3,0,6800.0,4,2,5,1,461400.0
1,38,4,2,1,1,171.8,0,26200.0,1,3,5,2,313700.0
0,35,2,2,3,2,54.2,0,9300.0,5,3,2,3,388300.0
1,26,1,3,1,6,47.4,0,48200.0,3,2,4,4,740200.0
0,64,7,1,1,4,81.4,2,1000.0,1,2,5,5,461300.0
0,48,5,1,3,3,63.8,0,24700.0,1,3,1,3,567700.0
1,23,3,2,2,8,114.5,0,39800.0,1,5,3,1,1068900.0
0,25,2,2,0,4,96.9,0,62300.0,4,2,1,2,276800.0
0,24,3,3,5,1,50.8,0,3400.0,1,1,1,2,1545500.0
0,20,1,1,2,1,116.2,0,22300.0,2,2,4,4,165700.0
0,34,3,2,0,8,154.7,0,23800.0,5,3,4,2,352500.0
1,54,5,2,1,4,62.0,1,60000.0,2,1,1,1,715200.0
0,38,2,1,2,3,101.4,0,17000.0,2,3,5,3,392100.0
1,50,3,2,2,12,20.0,0,99800.0,4,4,1,4,1824400.0
1,34,4,2,1,6,77.1,2,60900.0,1,4,5,5,786200.0
1,46,3,1,1,2,100.8,0,40000.0,5,5,2,5,177100.0
1,45,4,1,1,2,85.1,1,2700.0,5,2,2,1,357000.0
0,25,1,2,1,4,93.9,0,100300.0,5,3,4,4,373200.0
1,36,1,2,0,10,62.8,0,56500.0,1,1,3,4,321600.0
0,45,3,2,0,6,134.1,0,64500.0,5,2,3,1,341700.0
1,24,1,1,2,1,75.6,0,37800.0,5,5,4,4,139900.0
1,34,3,1,2,5,47.0,2,4600.0,3,3,2,2,626200.0
0,38,2,4,1,12,88.6,0,21500.0,3,3,4,2,1055700.0
1,67,4,3,1,9,122.3,0,33900.0,5,4,2,1,926100.0
1,33,2,1,1,2,109.4,0,6100.0,2,5,5,1,181900.0
0,43,3,2,1,4,71.9,0,9700.0,1,3,2,2,426400.0
0,34,2,1,4,4,152.1,1,12300.0,2,4,2,3,644700.0
1,42,4,1,2,3,87.4,0,6700.0,2,4,2,1,423700.0
1,37,2,1,1,6,30.1,1,28500.0,1,1,3,2,362000.0
1,56,3,1,1,1,110.8,1,800.0,1,5,2,3,205800.0
1,34,2,2,1,6,85.2,0,160600.0,4,5,1,3,832300.0
1,32,1,2,1,8,87.4,0,73700.0,4,3,5,2,616500.0
1,44,2,4,1,8,121.1,0,23800.0,4,1,3,2,639200.0
0,32,2,2,2,4,80.9,0,11900.0,5,2,1,4,547800.0
0,24,2,1,2,2,79.8,0,13800.0,5,3,3,3,210700.0
1,20,3,2,1,4,46.1,2,64300.0,5,4,3,5,563700.0
1,25,2,4,3,4,71.5,0,39700.0,4,2,1,4,1339400.0
0,53,4,2,2,10,98.6,0,14400.0,1,2,4,4,1291900.0
0,23,1,2,2,4,69.4,0,1700.0,5,3,4,3,364100.0
1,27,1,3,4,6,31.6,0,18500.0,1,1,2,3,1258900.0
1,41,4,1,1,1,112.8,0,47100.0,4,5,1,3,188500.0
1,23,3,2,1,12,114.2,0,93100.0,1,1,2,1,908900.0
1,31,1,2,3,4,114.5,0,115300.0,5,3,4,2,697500.0
0,20,1,3,2,6,57.6,0,32000.0,1,5,1,2,834400.0
0,52,5,1,3,3,89.3,1,900.0,4,2,1,2,705200.0
0,57,5,2,0,10,98.4,2,300800.0,5,4,1,3,1032900.0
0,55,5,2,1,2,110.8,0,75700.0,5,1,2,4,586800.0
1,36,3,1,0,6,111.6,1,6900.0,4,5,3,3,254900.0
0,41,5,2,1,10,40.6,0,144200.0,2,1,3,3,941200.0
1,25,1,1,0,6,150.3,1,42400.0,3,5,3,4,229800.0
1,27,3,1,0,5,47.7,0,45800.0,4,4,1,5,245400.0
0,27,3,1,0,3,32.9,1,3700.0,1,3,4,1,162600.0
1,33,3,2,1,6,20.0,2,40500.0,2,3,2,5,785500.0
1,35,2,1,1,2,114.4,1,43600.0,4,5,2,3,367600.0
1,34,2,2,0,6,140.7,1,100400.0,3,5,4,2,408000.0
0,28,1,1,1,6,67.9,0,3600.0,5,3,3,2,336100.0
1,37,2,1,0,5,28.1,0,25500.0,3,2,5,4,254300.0
1,41,4,1,3,2,120.6,0,31800.0,3,2,4,3,267300.0
0,36,1,1,1,1,44.6,0,18200.0,4,2,3,4,85000.0
0,46,3,2,1,14,111.7,0,7500.0,5,4,1,4,775000.0
1,20,2,2,2,8,57.6,0,47100.0,5,5,4,1,581500.0
1,40,2,1,1,2,74.6,1,14700.0,3,1,3,4,180400.0
0,33,2,1,2,3,101.2,0,9900.0,4,1,2,3,302500.0
1,24,1,2,1,10,101.4,0,12400.0,5,5,5,1,743600.0
0,23,1,1,3,2,93.7,1,1800.0,5,3,5,2,344100.0
1,36,2,3,1,6,141.5,0,123300.0,1,5,5,1,616900.0
0,42,4,2,5,6,150.0,0,51800.0,3,2,3,3,1993700.0
1,36,2,1,2,5,152.7,2,4500.0,2,2,3,5,721700.0
0,27,3,1,1,3,83.8,2,14500.0,3,1,1,1,1512500.0
0,55,4,2,2,6,93.7,0,1300.0,4,5,5,5,1153800.0
